url_length,num_dots,num_subdomains,has_at_symbol,has_hyphen,has_ip_address,uses_https,suspicious_keyword_count,is_phishing
48,1,0,0,0,0,1,0,0
45,1,0,0,0,0,1,0,0
31,2,0,0,0,0,1,0,0
65,3,2,0,1,0,0,3,1
58,2,0,0,0,0,1,0,0
101,5,4,0,1,0,0,3,1
37,2,1,1,1,1,0,3,1
50,2,0,0,0,0,1,0,0
73,4,3,1,1,0,1,5,1
34,1,0,0,1,0,0,3,1
31,1,0,0,0,0,1,0,0
92,2,1,1,1,1,0,1,1
65,1,0,0,0,0,0,3,1
53,2,0,0,0,0,1,0,0
139,2,1,0,1,0,0,3,1
88,1,0,0,1,0,1,2,1
59,2,0,0,0,0,1,0,0
30,1,0,0,0,0,1,0,0
51,5,4,0,1,0,0,3,1
31,1,0,0,0,0,1,0,0
56,6,5,0,1,0,0,2,1
33,3,2,0,1,0,1,3,1
34,4,3,0,1,1,0,3,1
62,2,1,1,1,0,0,3,1
45,5,4,0,1,0,0,1,1
50,3,2,0,1,0,0,2,1
41,3,2,1,1,0,0,3,1
34,1,0,0,0,0,1,0,0
45,1,0,0,0,0,1,0,0
33,4,3,0,1,0,0,1,1
51,2,0,0,0,0,1,0,0
43,2,0,0,0,0,1,0,0
46,2,0,0,0,0,1,0,0
98,2,1,0,0,0,0,1,1
38,1,0,0,0,0,1,0,0
21,2,0,0,0,0,1,0,0
44,2,0,0,0,0,1,0,0
50,1,0,0,0,0,1,0,0
19,1,0,0,0,0,1,0,0
60,3,2,0,1,0,1,4,1
44,2,0,0,0,0,1,0,0
141,5,4,0,1,0,0,1,1
125,3,2,0,1,0,0,3,1
68,1,0,0,1,1,0,2,1
37,2,0,0,0,0,1,0,0
101,1,0,1,1,1,0,3,1
73,6,5,1,1,0,0,4,1
40,5,4,1,1,0,0,4,1
79,5,4,1,1,1,0,3,1
146,2,1,1,1,0,0,5,1
15,2,0,0,0,0,1,0,0
40,1,0,0,1,0,1,0,0
59,1,0,0,0,0,1,0,0
26,1,0,0,0,0,1,0,0
145,4,3,0,0,0,0,4,1
89,1,0,0,1,0,1,1,1
48,2,0,0,0,0,1,0,0
143,3,2,1,1,1,1,4,1
37,1,0,0,0,0,1,0,0
93,4,3,0,1,0,0,4,1
33,2,0,0,0,0,1,0,0
38,1,0,0,0,0,1,0,0
77,1,0,0,1,0,0,4,1
94,1,0,1,1,0,0,3,1
45,2,1,1,1,0,0,2,1
53,5,4,0,1,0,0,2,1
35,2,1,0,0,0,0,2,1
76,4,3,0,1,0,0,5,1
58,1,0,0,1,0,0,2,1
63,1,0,0,1,1,0,5,1
42,1,0,0,0,0,1,0,0
71,5,4,1,1,0,0,2,1
18,2,0,0,0,0,1,0,0
145,5,4,0,1,0,0,5,1
31,2,0,0,0,0,1,0,0
17,1,0,0,0,0,1,0,0
41,2,1,0,0,1,1,3,1
21,2,0,0,0,0,1,0,0
16,2,0,0,0,0,1,0,0
60,2,0,0,0,0,1,0,0
38,2,0,0,0,0,1,0,0
117,6,5,0,0,0,0,5,1
33,1,0,0,0,0,1,0,0
138,2,1,1,1,0,0,5,1
34,1,0,0,0,0,1,0,0
57,3,2,0,1,0,0,4,1
31,3,2,1,1,0,0,4,1
84,6,5,0,1,0,0,2,1
48,1,0,0,1,0,1,0,0
122,1,0,0,1,0,0,4,1
45,1,0,0,0,0,1,0,0
35,2,1,0,1,0,0,5,1
79,1,0,1,1,0,0,5,1
92,1,0,0,1,0,0,4,1
47,2,0,0,0,0,1,0,0
61,6,5,0,1,0,0,1,1
105,2,1,0,1,1,0,4,1
15,1,0,0,0,0,1,0,0
93,5,4,0,1,0,0,3,1
32,1,0,0,0,0,1,0,0
39,1,0,0,0,0,1,0,0
33,2,1,1,1,0,0,1,1
97,5,4,0,1,0,0,4,1
59,2,0,0,0,0,1,0,0
78,1,0,0,0,1,0,2,1
55,1,0,1,1,1,0,5,1
35,1,0,0,1,0,0,4,1
140,5,4,1,1,1,0,4,1
142,5,4,0,1,1,0,3,1
88,5,4,0,1,0,0,5,1
40,2,0,0,0,0,1,0,0
36,1,0,0,0,0,1,0,0
45,2,0,0,0,0,1,0,0
52,2,0,0,0,0,1,0,0
41,1,0,0,0,0,1,0,0
131,4,3,1,1,1,0,5,1
59,2,1,0,1,0,0,4,1
31,2,0,0,0,0,1,0,0
55,3,2,0,1,0,1,3,1
15,2,0,0,0,0,1,0,0
121,2,1,1,1,0,0,1,1
52,5,4,1,1,0,0,2,1
33,2,0,0,0,0,1,0,0
31,1,0,0,0,0,1,0,0
16,2,0,0,0,0,1,0,0
123,3,2,0,0,1,0,5,1
65,1,0,0,1,0,0,3,1
41,2,1,0,1,0,1,2,1
101,4,3,0,1,0,0,5,1
42,5,4,0,1,0,0,5,1
117,4,3,1,1,0,0,1,1
134,3,2,0,1,0,0,2,1
71,4,3,1,1,0,0,5,1
33,1,0,0,0,0,1,0,0
29,2,0,0,0,0,1,0,0
70,3,2,1,1,0,0,1,1
47,1,0,0,1,0,0,4,1
101,6,5,0,1,0,0,4,1
20,1,0,0,0,0,1,0,0
52,2,0,0,0,0,1,0,0
28,2,0,0,0,0,1,0,0
123,1,0,1,1,1,0,1,1
55,1,0,0,0,0,1,0,0
25,4,3,0,1,1,0,3,1
15,1,0,0,0,0,1,0,0
132,3,2,0,1,0,0,5,1
132,5,4,1,1,1,0,3,1
51,2,0,0,0,0,1,0,0
51,2,0,0,0,0,1,0,0
31,1,0,0,0,0,1,0,0
61,5,4,0,1,0,0,3,1
146,5,4,0,1,0,0,4,1
138,3,2,0,1,0,0,2,1
68,5,4,0,1,0,1,3,1
34,2,0,0,0,0,1,0,0
45,4,3,0,1,1,1,1,1
143,4,3,0,0,0,1,4,1
34,2,0,0,0,0,1,0,0
35,3,2,0,1,1,0,1,1
20,1,0,0,0,0,1,0,0
36,2,0,0,0,0,1,0,0
42,4,3,0,1,1,0,1,1
51,1,0,0,0,0,1,0,0
25,1,0,0,0,0,1,0,0
37,1,0,0,0,0,1,0,0
28,2,0,0,0,0,1,0,0
42,1,0,0,1,1,0,4,1
54,1,0,0,0,0,1,0,0
91,6,5,1,1,0,0,3,1
29,2,0,0,0,0,1,0,0
53,6,5,0,1,1,0,5,1
40,2,0,0,0,0,1,0,0
45,2,0,0,0,0,1,0,0
76,5,4,1,0,1,1,3,1
16,2,0,0,1,0,1,0,0
65,1,0,1,1,1,0,4,1
26,2,1,1,1,0,0,1,1
41,1,0,0,0,0,1,0,0
22,1,0,0,0,0,1,0,0
21,1,0,0,0,0,1,0,0
68,3,2,0,1,1,0,3,1
53,1,0,0,0,0,1,0,0
25,5,4,0,1,0,0,5,1
28,2,1,1,1,0,0,5,1
44,4,3,1,1,0,0,4,1
39,2,0,0,0,0,1,0,0
72,6,5,0,1,0,0,2,1
90,4,3,0,1,0,1,1,1
118,5,4,0,1,0,0,3,1
89,3,2,1,0,0,1,2,1
39,2,0,0,0,0,1,0,0
38,2,0,0,0,0,1,0,0
132,2,1,0,1,0,1,4,1
113,5,4,1,1,0,0,2,1
53,2,0,0,0,0,1,0,0
17,1,0,0,0,0,1,0,0
106,5,4,0,1,0,0,1,1
38,1,0,0,1,0,1,0,0
54,3,2,0,1,0,0,4,1
46,1,0,0,0,0,1,0,0
17,1,0,0,0,0,1,0,0
87,6,5,0,1,1,1,2,1
37,2,0,0,0,0,0,0,0
27,1,0,0,0,0,1,0,0
59,3,2,0,1,0,0,3,1
50,2,0,0,0,0,1,0,0
127,2,1,1,1,0,0,5,1
46,2,0,0,0,0,0,0,0
39,1,0,0,0,0,1,0,0
55,2,0,0,0,0,1,0,0
43,2,0,0,0,0,1,0,0
57,1,0,0,0,0,1,0,0
52,4,3,0,1,0,0,5,1
30,2,0,0,0,0,1,0,0
61,3,2,0,1,0,1,3,1
25,2,0,0,0,0,1,0,0
101,4,3,0,1,0,0,5,1
84,2,1,0,1,0,0,1,1
58,1,0,1,1,0,1,3,1
30,2,0,0,0,0,1,0,0
69,6,5,0,1,0,1,3,1
24,1,0,0,0,0,1,0,0
58,1,0,0,0,0,1,0,0
40,2,0,0,0,0,1,0,0
30,2,0,0,0,0,1,0,0
35,1,0,0,0,0,0,0,0
37,1,0,0,0,0,1,0,0
59,3,2,1,1,0,0,5,1
97,6,5,0,0,1,0,5,1
18,2,0,0,1,0,1,0,0
53,6,5,1,1,0,1,4,1
45,2,0,0,0,0,1,0,0
93,6,5,0,1,0,0,3,1
37,1,0,0,0,0,1,0,0
32,2,0,0,0,0,1,0,0
127,2,1,0,1,0,0,1,1
76,3,2,0,1,0,0,1,1
19,2,0,0,0,0,1,0,0
51,1,0,0,0,0,1,0,0
119,1,0,0,1,0,1,1,1
59,1,0,0,0,0,1,0,0
53,2,0,0,0,0,1,0,0
36,1,0,0,0,0,1,0,0
146,2,1,1,1,0,0,1,1
97,5,4,0,1,0,0,4,1
35,1,0,0,0,0,1,0,0
118,6,5,0,1,0,0,1,1
52,1,0,0,0,0,1,0,0
137,2,1,0,1,0,1,4,1
16,1,0,0,0,0,1,0,0
16,1,0,0,0,0,1,0,0
34,1,0,0,1,0,1,0,0
37,2,0,0,0,0,1,0,0
58,1,0,0,0,0,1,0,0
60,2,0,0,0,0,1,0,0
35,5,4,0,1,0,1,2,1
24,1,0,0,0,0,1,0,0
23,1,0,0,0,0,1,0,0
54,2,0,0,0,0,1,0,0
108,2,1,0,0,0,0,3,1
56,6,5,0,0,0,0,4,1
45,1,0,0,0,0,1,0,0
50,2,0,0,0,0,1,0,0
94,3,2,0,1,0,0,5,1
91,3,2,0,1,0,0,5,1
50,1,0,0,0,0,0,0,0
138,1,0,0,1,0,0,4,1
73,6,5,1,1,0,0,5,1
57,1,0,0,0,0,1,0,0
55,1,0,0,0,0,1,0,0
42,1,0,0,1,0,1,0,0
45,1,0,0,0,0,1,0,0
139,5,4,1,1,0,0,4,1
55,1,0,0,0,0,1,0,0
39,3,2,0,1,0,0,5,1
109,5,4,1,1,0,0,5,1
147,3,2,0,1,0,0,1,1
79,2,1,0,1,0,0,5,1
34,1,0,0,0,0,1,0,0
34,2,0,0,0,0,1,0,0
78,5,4,0,1,0,0,4,1
125,6,5,1,1,0,0,5,1
69,3,2,0,1,0,0,5,1
46,1,0,0,0,0,1,0,0
135,3,2,0,1,0,0,3,1
39,2,0,0,0,0,1,0,0
22,2,0,0,0,0,1,0,0
34,2,0,0,0,0,1,0,0
16,2,0,0,0,0,1,0,0
51,2,1,0,0,1,1,1,1
63,2,1,1,1,0,0,5,1
54,1,0,0,0,0,1,0,0
140,2,1,1,1,1,1,3,1
41,2,0,0,0,0,1,0,0
57,1,0,0,0,0,1,0,0
71,3,2,1,1,0,1,3,1
51,4,3,1,1,1,1,2,1
101,5,4,0,1,1,0,4,1
53,5,4,0,1,0,0,5,1
30,2,0,0,0,0,1,0,0
149,6,5,1,1,0,0,2,1
95,4,3,1,1,1,0,2,1
122,5,4,1,1,0,0,1,1
43,1,0,0,0,0,1,0,0
17,2,0,0,0,0,1,0,0
41,1,0,0,0,0,1,0,0
54,2,0,0,0,0,1,0,0
137,6,5,1,0,0,0,5,1
52,2,0,0,0,0,1,0,0
46,2,0,0,0,0,1,0,0
16,2,0,0,0,0,1,0,0
37,4,3,0,0,0,1,3,1
48,2,0,0,0,0,1,0,0
40,1,0,0,0,0,1,0,0
150,5,4,1,1,0,0,2,1
27,2,1,0,1,1,0,1,1
60,2,0,0,1,0,1,0,0
43,2,0,0,0,0,1,0,0
34,2,0,0,0,0,1,0,0
59,1,0,0,0,0,1,0,0
50,1,0,0,0,0,1,0,0
71,5,4,0,1,0,0,1,1
41,2,0,0,0,0,1,0,0
124,2,1,0,1,0,0,4,1
95,5,4,1,1,0,1,5,1
128,4,3,0,1,0,0,5,1
55,2,0,0,0,0,1,0,0
60,2,0,0,0,0,1,0,0
44,2,1,0,1,0,0,4,1
85,2,1,0,1,1,0,2,1
37,2,0,0,0,0,0,0,0
26,1,0,0,1,0,1,0,0
85,4,3,0,1,0,0,4,1
35,2,0,0,0,0,1,0,0
117,5,4,0,1,0,0,5,1
44,2,0,0,0,0,1,0,0
35,2,0,0,0,0,1,0,0
123,1,0,0,1,0,0,4,1
51,1,0,0,0,0,1,0,0
31,1,0,1,1,0,0,1,1
29,4,3,0,1,0,1,5,1
113,1,0,1,1,0,0,4,1
95,3,2,0,1,0,0,2,1
31,1,0,0,0,0,1,0,0
93,2,1,0,1,0,1,2,1
20,1,0,0,0,0,1,0,0
45,2,0,0,0,0,1,0,0
112,4,3,1,1,0,0,2,1
30,1,0,0,0,0,1,0,0
139,4,3,0,0,1,0,2,1
28,3,2,0,1,0,0,5,1
60,2,0,0,0,0,0,0,0
89,2,1,0,1,0,0,2,1
15,1,0,0,0,0,1,0,0
69,4,3,1,1,1,0,2,1
47,1,0,0,0,0,1,0,0
50,2,0,0,0,0,1,0,0
53,2,0,0,0,0,1,0,0
16,2,0,0,0,0,1,0,0
42,1,0,1,1,0,0,3,1
45,2,0,0,0,0,1,0,0
79,3,2,0,1,0,1,4,1
58,2,0,0,0,0,1,0,0
85,4,3,1,1,1,0,3,1
42,1,0,0,0,0,1,0,0
137,2,1,0,1,0,0,3,1
60,1,0,0,0,0,1,0,0
21,1,0,0,0,0,1,0,0
48,3,2,1,1,0,0,3,1
57,1,0,0,0,0,1,0,0
58,2,0,0,0,0,1,0,0
35,1,0,0,0,0,1,0,0
48,5,4,0,1,1,1,3,1
47,6,5,0,1,0,0,4,1
52,2,0,0,0,0,1,0,0
89,6,5,0,1,0,0,2,1
78,3,2,1,1,0,0,5,1
58,1,0,0,0,0,1,0,0
31,1,0,0,0,0,1,0,0
38,1,0,0,0,0,1,0,0
93,4,3,0,1,0,1,1,1
25,1,0,0,0,0,1,0,0
112,2,1,0,1,0,0,3,1
101,2,1,1,1,0,0,2,1
130,1,0,0,1,0,0,2,1
15,2,0,0,0,0,1,0,0
29,1,0,0,0,0,1,0,0
148,6,5,0,1,0,0,2,1
36,2,0,0,0,0,1,0,0
33,1,0,0,1,0,1,0,0
57,3,2,0,1,0,0,1,1
45,5,4,0,1,0,0,3,1
124,6,5,0,1,0,0,1,1
42,6,5,0,1,0,0,4,1
28,2,0,0,0,0,1,0,0
148,3,2,0,1,1,0,2,1
36,1,0,0,0,0,1,0,0
133,4,3,0,1,0,0,5,1
81,5,4,0,1,0,0,5,1
63,2,1,1,1,0,1,4,1
30,2,0,0,0,0,1,0,0
54,5,4,0,1,0,0,4,1
36,3,2,0,1,0,0,5,1
17,2,0,0,0,0,1,0,0
50,2,0,0,0,0,1,0,0
121,3,2,1,1,0,0,2,1
35,2,0,0,0,0,1,0,0
57,2,0,0,0,0,1,0,0
124,2,1,1,1,0,1,5,1
117,5,4,1,1,0,0,2,1
53,2,0,0,0,0,1,0,0
27,1,0,0,1,0,1,0,0
35,2,0,0,0,0,1,0,0
98,4,3,0,0,1,1,1,1
100,1,0,0,1,0,0,3,1
17,1,0,0,0,0,1,0,0
143,5,4,1,1,1,1,1,1
43,1,0,0,0,0,1,0,0
57,2,1,0,1,1,0,2,1
33,2,0,0,1,0,1,0,0
141,1,0,0,1,0,0,5,1
20,2,0,0,0,0,1,0,0
16,1,0,0,1,0,1,0,0
54,3,2,0,1,0,0,5,1
77,3,2,0,0,0,0,2,1
88,1,0,1,1,0,0,2,1
45,1,0,0,0,0,1,0,0
90,1,0,0,1,1,0,1,1
92,3,2,0,1,1,0,3,1
31,1,0,0,0,0,1,0,0
133,3,2,1,1,0,1,2,1
73,3,2,0,1,0,1,3,1
104,4,3,0,1,1,1,5,1
22,2,0,0,0,0,1,0,0
44,2,1,0,1,0,0,4,1
56,6,5,1,1,0,0,1,1
87,6,5,1,1,1,0,5,1
138,6,5,1,1,0,0,5,1
80,4,3,0,1,0,0,1,1
22,1,0,0,0,0,1,0,0
32,2,0,0,0,0,1,0,0
54,1,0,0,0,0,1,0,0
27,1,0,0,0,0,1,0,0
59,1,0,0,0,0,1,0,0
58,1,0,0,0,0,1,0,0
17,2,0,0,0,0,1,0,0
44,2,0,0,0,0,1,0,0
54,2,0,0,0,0,1,0,0
23,1,0,0,0,0,1,0,0
27,2,0,0,0,0,1,0,0
60,3,2,1,0,0,0,5,1
121,1,0,0,1,0,0,1,1
135,6,5,0,1,0,0,1,1
33,1,0,0,0,0,1,0,0
26,2,0,0,0,0,1,0,0
52,1,0,0,0,0,1,0,0
24,1,0,0,1,0,0,0,0
34,1,0,0,0,0,1,0,0
72,2,1,0,1,0,0,1,1
37,1,0,0,0,0,1,0,0
140,5,4,0,1,0,0,1,1
47,2,0,0,0,0,1,0,0
34,1,0,0,0,0,1,0,0
58,5,4,0,1,0,0,5,1
47,1,0,0,1,0,0,1,1
35,1,0,0,0,0,1,0,0
111,4,3,0,1,1,0,5,1
23,2,0,0,0,0,0,0,0
123,2,1,1,1,0,0,5,1
81,6,5,0,1,0,1,3,1
31,1,0,0,0,0,1,0,0
96,4,3,0,1,1,1,5,1
31,2,0,0,0,0,1,0,0
65,2,1,0,1,0,0,3,1
57,1,0,0,0,0,1,0,0
25,3,2,0,1,1,0,1,1
55,2,0,0,0,0,1,0,0
50,4,3,1,1,0,0,5,1
71,2,1,0,1,0,0,2,1
74,4,3,0,1,1,0,4,1
57,1,0,0,0,0,1,0,0
59,1,0,0,0,0,1,0,0
67,6,5,0,1,0,0,3,1
88,6,5,0,1,1,0,1,1
83,1,0,0,1,0,0,4,1
39,2,0,0,0,0,1,0,0
113,1,0,0,0,0,0,2,1
37,1,0,0,0,0,1,0,0
111,1,0,0,1,0,0,4,1
57,1,0,0,0,0,1,0,0
47,2,0,0,0,0,1,0,0
41,4,3,0,1,0,0,1,1
90,3,2,1,1,0,0,2,1
44,2,0,0,0,0,1,0,0
141,1,0,0,1,0,0,5,1
54,1,0,0,0,0,1,0,0
84,2,1,0,1,0,0,1,1
34,5,4,0,1,0,0,1,1
149,1,0,0,1,1,0,4,1
56,3,2,1,1,0,0,5,1
59,1,0,0,0,0,1,0,0
23,1,0,0,0,0,1,0,0
31,2,0,0,0,0,1,0,0
23,1,0,0,0,0,1,0,0
41,1,0,0,0,0,1,0,0
39,1,0,0,0,0,1,0,0
105,5,4,0,1,0,0,3,1
35,1,0,0,0,0,0,0,0
137,4,3,0,0,0,0,1,1
28,1,0,0,0,0,1,0,0
19,1,0,0,0,0,1,0,0
58,1,0,0,0,0,1,0,0
113,6,5,0,1,1,0,2,1
32,1,0,0,0,0,1,0,0
27,5,4,0,1,0,1,1,1
147,1,0,0,0,0,0,3,1
31,2,0,0,0,0,1,0,0
50,1,0,0,0,0,1,0,0
21,2,0,0,1,0,1,0,0
144,1,0,0,1,0,0,4,1
45,3,2,0,0,0,0,1,1
146,3,2,0,0,0,0,5,1
61,2,1,0,1,0,1,4,1
21,2,0,0,0,0,1,0,0
37,2,0,0,0,0,1,0,0
31,2,0,0,1,0,1,0,0
34,2,0,0,0,0,1,0,0
63,2,1,0,1,1,0,4,1
136,3,2,1,1,1,0,5,1
22,1,0,0,0,0,1,0,0
62,4,3,0,1,1,0,2,1
43,1,0,0,0,0,1,0,0
150,2,1,0,1,1,0,1,1
60,2,0,0,0,0,1,0,0
54,5,4,0,1,0,0,1,1
34,3,2,0,0,0,0,1,1
34,2,0,0,0,0,1,0,0
62,6,5,1,1,0,0,3,1
68,1,0,0,1,0,0,1,1
48,2,0,0,0,0,1,0,0
39,1,0,0,0,0,1,0,0
122,1,0,0,0,1,0,2,1
54,1,0,0,0,0,1,0,0
28,1,0,0,0,0,0,0,0
18,2,0,0,0,0,1,0,0
54,1,0,0,0,0,1,0,0
121,3,2,0,1,0,0,3,1
38,1,0,0,0,0,1,0,0
31,4,3,1,1,0,0,2,1
48,1,0,0,0,0,1,0,0
30,1,0,0,0,0,1,0,0
52,2,0,0,0,0,1,0,0
27,2,0,0,0,0,1,0,0
113,3,2,0,1,0,0,1,1
98,3,2,0,1,0,1,3,1
52,1,0,0,0,0,1,0,0
40,5,4,0,1,0,0,3,1
46,1,0,0,0,0,1,0,0
120,6,5,0,1,0,0,4,1
35,1,0,0,0,0,1,0,0
15,2,0,0,1,0,1,0,0
41,2,0,0,0,0,1,0,0
56,1,0,0,0,0,1,0,0
100,4,3,0,1,0,0,4,1
134,5,4,1,1,0,0,1,1
112,2,1,0,1,0,0,3,1
27,5,4,0,1,1,0,2,1
125,6,5,1,1,0,0,4,1
38,4,3,0,1,1,0,2,1
59,1,0,0,1,0,0,3,1
90,5,4,0,1,1,1,3,1
107,1,0,0,1,0,1,2,1
138,2,1,0,1,0,0,3,1
47,5,4,0,1,0,0,1,1
107,3,2,1,1,0,0,1,1
50,3,2,1,1,0,0,1,1
98,3,2,0,1,0,1,2,1
29,1,0,1,1,1,0,3,1
34,1,0,0,0,0,0,0,0
32,3,2,0,1,0,0,1,1
17,2,0,0,0,0,1,0,0
45,5,4,1,1,0,0,1,1
121,3,2,0,1,0,0,2,1
142,1,0,0,1,0,0,1,1
32,6,5,0,1,0,0,3,1
36,1,0,0,0,0,1,0,0
41,2,0,0,0,0,1,0,0
84,6,5,1,1,0,0,4,1
134,5,4,1,1,0,1,2,1
56,3,2,0,1,1,0,3,1
55,1,0,0,0,0,1,0,0
36,1,0,0,0,0,1,0,0
47,4,3,1,1,1,0,3,1
77,4,3,0,1,1,0,4,1
28,1,0,0,0,0,1,0,0
44,1,0,0,0,0,1,0,0
48,1,0,1,1,0,0,5,1
61,3,2,1,1,0,1,1,1
81,6,5,0,1,0,0,5,1
38,6,5,0,1,1,0,3,1
27,2,0,0,0,0,1,0,0
17,1,0,0,0,0,1,0,0
85,1,0,1,1,1,0,4,1
71,3,2,0,1,0,0,1,1
20,2,0,0,1,0,1,0,0
120,5,4,1,1,0,0,2,1
140,3,2,0,1,0,0,1,1
54,3,2,1,1,1,0,2,1
96,5,4,0,1,0,0,2,1
54,2,0,0,0,0,1,0,0
20,2,0,0,0,0,1,0,0
28,2,0,0,0,0,1,0,0
112,4,3,0,1,0,0,2,1
56,1,0,0,0,0,1,0,0
66,6,5,0,1,0,0,4,1
139,1,0,0,1,0,0,5,1
129,2,1,0,1,0,0,3,1
60,1,0,0,0,0,1,0,0
72,3,2,0,0,1,0,4,1
44,3,2,0,1,0,0,5,1
108,4,3,1,1,0,0,5,1
37,5,4,0,1,0,0,3,1
19,2,0,0,0,0,1,0,0
95,1,0,1,1,0,0,1,1
83,2,1,1,1,0,0,4,1
80,1,0,0,1,0,0,4,1
17,2,0,0,0,0,1,0,0
69,6,5,0,1,0,0,2,1
57,4,3,0,1,0,0,5,1
137,4,3,0,1,0,0,1,1
105,3,2,0,0,0,0,2,1
22,1,0,0,1,0,1,0,0
24,1,0,0,0,0,1,0,0
36,2,0,0,0,0,1,0,0
53,2,0,0,0,0,1,0,0
36,2,0,0,0,0,1,0,0
55,2,0,0,0,0,1,0,0
38,1,0,0,0,0,1,0,0
57,1,0,0,0,0,1,0,0
58,1,0,0,0,0,1,0,0
51,2,0,0,0,0,1,0,0
127,4,3,0,1,0,0,1,1
25,3,2,0,1,0,0,3,1
31,5,4,0,1,0,1,4,1
128,6,5,0,0,1,0,4,1
21,1,0,0,0,0,1,0,0
30,2,0,0,0,0,1,0,0
102,4,3,1,1,0,0,3,1
68,3,2,0,1,0,0,3,1
44,1,0,0,0,0,1,0,0
21,2,0,0,0,0,1,0,0
16,2,0,0,0,0,1,0,0
53,2,0,0,0,0,1,0,0
49,1,0,0,0,0,1,0,0
146,4,3,1,1,0,0,5,1
55,5,4,0,1,1,0,1,1
46,1,0,0,0,0,1,0,0
107,2,1,0,1,0,0,3,1
47,2,0,0,0,0,1,0,0
34,3,2,0,1,0,0,5,1
84,6,5,0,1,1,0,4,1
53,2,0,0,0,0,1,0,0
91,6,5,0,1,1,0,1,1
51,1,0,0,0,0,1,0,0
59,1,0,0,0,0,1,0,0
58,2,0,0,0,0,1,0,0
115,4,3,1,1,0,0,4,1
17,1,0,0,0,0,0,0,0
37,4,3,0,1,0,0,2,1
15,1,0,0,0,0,1,0,0
20,1,0,0,0,0,1,0,0
80,3,2,1,1,0,1,5,1
63,1,0,0,1,0,0,1,1
49,2,0,0,0,0,1,0,0
146,4,3,0,1,0,0,1,1
50,1,0,1,1,0,0,4,1
113,2,1,0,1,1,1,1,1
56,1,0,0,0,0,1,0,0
58,1,0,0,0,0,1,0,0
146,5,4,0,1,1,0,1,1
106,3,2,1,1,0,1,3,1
130,4,3,1,1,0,0,3,1
40,2,1,0,0,0,1,3,1
27,2,0,0,0,0,1,0,0
45,1,0,0,0,0,1,0,0
57,3,2,0,1,0,0,3,1
124,1,0,1,1,1,0,1,1
77,1,0,0,1,1,0,2,1
129,1,0,0,1,0,0,2,1
64,6,5,0,1,0,0,1,1
141,1,0,0,1,0,1,2,1
36,2,1,0,1,0,0,3,1
59,2,0,0,0,0,1,0,0
56,5,4,0,1,0,0,5,1
28,4,3,0,1,0,0,4,1
132,5,4,1,1,1,0,4,1
44,1,0,0,0,0,1,0,0
47,3,2,1,1,0,1,3,1
55,5,4,0,0,1,0,1,1
15,1,0,0,0,0,1,0,0
149,1,0,0,0,0,0,2,1
143,4,3,0,0,0,0,4,1
135,3,2,1,1,0,0,4,1
43,1,0,0,0,0,1,0,0
54,1,0,0,0,0,1,0,0
58,2,0,0,0,0,1,0,0
51,2,0,0,0,0,1,0,0
73,2,1,0,0,0,1,3,1
43,6,5,0,1,0,1,5,1
47,1,0,0,0,0,1,0,0
43,2,0,0,0,0,1,0,0
41,2,0,0,0,0,1,0,0
60,1,0,0,0,0,1,0,0
141,6,5,0,0,0,0,2,1
28,4,3,0,1,0,0,4,1
15,1,0,0,0,0,1,0,0
30,1,0,0,0,0,1,0,0
43,4,3,0,1,0,0,5,1
144,4,3,0,1,0,0,2,1
47,2,1,0,0,0,0,4,1
36,1,0,0,0,0,0,4,1
148,3,2,1,1,1,0,3,1
24,2,0,0,0,0,1,0,0
73,2,1,0,1,0,0,3,1
46,2,0,0,0,0,1,0,0
31,1,0,0,0,0,1,0,0
15,1,0,0,0,0,1,0,0
27,1,0,0,0,0,1,0,0
147,5,4,1,1,0,0,5,1
36,1,0,0,0,0,1,0,0
29,1,0,1,1,0,0,4,1
47,2,0,0,0,0,1,0,0
32,1,0,0,0,0,1,0,0
108,5,4,1,1,0,0,1,1
144,4,3,0,1,0,0,5,1
46,1,0,0,0,0,1,0,0
63,6,5,0,1,0,0,5,1
44,5,4,1,1,1,1,3,1
80,3,2,0,1,1,0,3,1
45,1,0,0,0,0,1,0,0
25,4,3,1,1,0,0,2,1
35,2,0,0,0,0,1,0,0
60,5,4,1,1,0,0,3,1
37,6,5,0,0,0,0,2,1
59,1,0,0,0,0,1,0,0
51,2,0,0,0,0,1,0,0
72,1,0,0,1,1,0,1,1
33,1,0,0,0,0,1,0,0
17,2,0,0,0,0,1,0,0
40,1,0,0,0,0,1,0,0
121,5,4,0,0,0,0,1,1
70,4,3,0,1,0,0,4,1
114,6,5,1,1,1,0,3,1
35,1,0,0,0,0,1,0,0
20,2,0,0,1,0,1,0,0
31,3,2,0,1,0,0,2,1
18,1,0,0,0,0,1,0,0
56,2,1,1,1,0,0,4,1
135,2,1,1,0,0,0,2,1
42,6,5,1,1,0,0,3,1
52,2,0,0,1,0,1,0,0
45,2,0,0,0,0,1,0,0
106,6,5,0,1,0,0,5,1
36,2,0,0,0,0,1,0,0
41,1,0,0,0,0,1,0,0
28,1,0,0,0,0,0,0,0
49,5,4,0,1,0,0,2,1
53,1,0,0,0,0,1,0,0
69,1,0,0,1,0,0,2,1
44,2,0,0,0,0,1,0,0
55,2,1,1,0,1,1,4,1
48,3,2,0,1,0,0,4,1
28,2,0,0,0,0,1,0,0
42,2,0,0,0,0,1,0,0
